공시연도,학교코드,학교명,psbs_div_cd,본분교명,schl_div_cd,대학구분,schl_knd_cd,학교종류,schl_estb_div_cd,설립유형,pbnf_area_cd,지역명,schl_cprt_cd,대표학교코드,schl_stat_cd,학교상태,신입생경쟁률(학부),신입생경쟁률(학부)_기준년도,gn_ie_fm_cn_re_unit,ge_et_re,ge_et_re_year,ge_et_re_unit,st_gn_sd_fm_tr_1_ps_py_st_ct,st_gn_sd_fm_tr_1_ps_py_st_ct_year,st_gn_sd_fm_tr_1_ps_py_st_ct_unit,학생1인당교육비,학생1인당교육비_기준년도,st_1_ps_py_et_unit,학생1인당도서자료수,학생1인당도서자료수_기준년도,st_1_ps_py_bk_ct_unit,학생1인당연간장학금(학부),학생1인당연간장학금(학부)_기준년도,st_1_ps_py_sp_unit,기숙사수용률,기숙사수용률_기준년도,be_ae_re_unit,fr_fd_ct,fr_fd_ct_year,fr_fd_ct_unit,평균등록금(학부),평균등록금(학부)_기준년도,ae_tn_unit,fm_tr_le_ce_re,fm_tr_le_ce_re_year,fm_tr_le_ce_re_unit,재학생수(학부),재학생수(학부)_기준년도,et_st_ct_unit,입학정원(학부),입학정원(학부)_기준년도,fm_el_gn_ct_unit,졸업생수(학부),졸업생수(학부)_기준년도,gn_mn_ct_unit,전임교원수(학부+대학원),전임교원수(학부+대학원)_기준년도,fr_fm_tr_sn_ct_unit,st_gn_sd_fm_tr_ee_re,st_gn_sd_fm_tr_ee_re_year,st_gn_sd_fm_tr_ee_re_unit,st_sd_fm_tr_ee_re,st_sd_fm_tr_ee_re_year,st_sd_fm_tr_ee_re_unit,신입생충원율(학부),신입생충원율(학부)_기준년도,gn_ie_fm_rt_re_unit
2026,0000240,우송대학교,1,본교,02,대학,03,대학교,3,사립,25,대전,00258,0000240,6,기존,8.6,2025,:1,67.3,2025,%,25.03,2025,명,13075.3,2025,천원,64.0,2025,권,4415549.6,2025,원,17.8,2025,%,2302,2025,명,7593.4,2025,천원,53.8,2025,%,9680,2025,명,1993,2025,명,2266,2025,명,334,2025,명,86.53,2025,%,68.72,2025,%,100.0,2025,%
2026,0000281,우송대학교(산업대),1,본교,02,대학,05,산업대학,3,사립,25,대전,00258,0000281,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000452,우송정보대학,1,본교,01,전문대학,20,전문대학,3,사립,25,대전,00258,0000452,6,기존,4.3,2025,:1,69.8,2025,%,42.24,2025,명,13877.0,2025,천원,62.3,2025,권,4735015.1,2025,원,10.9,2025,%,171,2025,명,6446.9,2025,천원,32.6,2025,%,2904,2025,명,1475,2025,명,1339,2025,명,74,2025,명,51.03,2025,%,55.22,2025,%,97.9,2025,%
2026,0000250,울산과학기술원,1,본교,02,대학,03,대학교,6,특별법법인,26,울산,00403,0000250,6,기존,17.3,2025,:1,67.3,2025,%,20.66,2025,명,76402.4,2025,천원,70.0,2025,권,7370091.1,2025,원,65.8,2025,%,84,2025,명,6554.2,2025,천원,82.2,2025,%,1893,2025,명,400,2025,명,414,2025,명,313,2025,명,96.6,2025,%,115.5,2025,%,104.3,2025,%
2026,0000521,울산과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,26,울산,00260,0000521,6,기존,9.5,2025,:1,75.1,2025,%,35.86,2025,명,14211.1,2025,천원,42.0,2025,권,3333786,2025,원,14.4,2025,%,468,2025,명,6498.6,2025,천원,56.9,2025,%,5224,2025,명,1628,2025,명,1647,2025,명,132,2025,명,56.47,2025,%,52.82,2025,%,97.0,2025,%
2026,0000158,울산대학교,1,본교,02,대학,03,대학교,3,사립,26,울산,00260,0000158,6,기존,5.1,2025,:1,56.8,2025,%,12.44,2025,명,27423.5,2025,천원,62.4,2025,권,3544129.7,2025,원,22.7,2025,%,257,2025,명,7730.2,2025,천원,49.4,2025,%,10606,2025,명,2737,2025,명,2548,2025,명,1095,2025,명,158.93,2025,%,168.46,2025,%,99.5,2025,%
2026,0000568,웅지세무대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00261,0000568,6,기존,.3,2025,:1,42.0,2025,%,73.5,2025,명,14889.4,2025,천원,0.0,2025,권,2715276,2025,원,226.5,2025,%,21,2025,명,6960.0,2025,천원,87.0,2025,%,166,2025,명,599,2025,명,166,2025,명,22,2025,명,33.85,2025,%,314.29,2025,%,7.2,2025,%
2026,0000159,원광대학교,1,본교,02,대학,03,대학교,3,사립,45,전북,00262,0000159,6,기존,5.6,2025,:1,59.5,2025,%,24.04,2025,명,17479.4,2025,천원,111.1,2025,권,4138304.9,2025,원,26.9,2025,%,132,2025,명,7864.1,2025,천원,67.3,2025,%,12360,2025,명,2869,2025,명,2808,2025,명,622,2025,명,77.75,2025,%,82.38,2025,%,99.8,2025,%
2026,0000327,원광디지털대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,45,전북,00262,0000327,6,기존,.8,2025,:1,71.2,2025,%,182.23,2025,명,3914.0,2025,천원,1.1,2025,권,1960064.2,2025,원,0.0,2025,%,54,2025,명,2737.1,2025,천원,30.1,2025,%,4931,2025,명,1500,2025,명,1361,2025,명,26,2025,명,108.33,2025,%,100.0,2025,%,53.1,2025,%
2026,0000523,원광보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,45,전북,00262,0000523,1,폐교,4.8,2025,:1,74.4,2025,%,31.59,2025,명,14742.4,2025,천원,55.6,2025,권,4675450.8,2025,원,9.2,2025,%,121,2025,명,6546.7,2025,천원,55.5,2025,%,3810,2025,명,1281,2025,명,1227,2025,명,114,2025,명,64.04,2025,%,60.64,2025,%,92.7,2025,%
2026,0000645,원불교대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,45,전북,00263,0000645,6,기존,-,2025,:1,0.0,2025,%,20.0,2025,명,21215.3,2025,천원,756.2,2025,권,-,2025,원,400.0,2025,%,1,2025,명,2000.0,2025,천원,91.4,2025,%,30,2025,명,47,2025,명,16,2025,명,10,2025,명,125.0,2025,%,500.0,2025,%,23.4,2025,%
2026,0000646,웨스트민스터신학대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00264,0000646,6,기존,-,2025,:1,63.9,2025,%,62.82,2025,명,8001.3,2025,천원,121.2,2025,권,-,2025,원,0.0,2025,%,71,2025,명,3384.9,2025,천원,37.9,2025,%,422,2025,명,200,2025,명,185,2025,명,11,2025,명,39.29,2025,%,42.31,2025,%,74.5,2025,%
2026,0000160,위덕대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00265,0000160,6,기존,3.1,2025,:1,66.4,2025,%,33.56,2025,명,14138.7,2025,천원,125.8,2025,권,4779570.4,2025,원,24.7,2025,%,93,2025,명,7299.2,2025,천원,73.5,2025,%,2116,2025,명,627,2025,명,536,2025,명,85,2025,명,65.38,2025,%,77.98,2025,%,98.0,2025,%
2026,0000154,유원대학교,1,본교,02,대학,03,대학교,3,사립,43,충북,00246,0000154,6,기존,3,2025,:1,70.2,2025,%,30.54,2025,명,11822.6,2025,천원,120.0,2025,권,5591779.2,2025,원,29.8,2025,%,185,2025,명,7202.4,2025,천원,54.8,2025,%,4032,2025,명,875,2025,명,798,2025,명,111,2025,명,70.7,2025,%,59.68,2025,%,99.8,2025,%
2026,0000524,유한대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00266,0000524,6,기존,7.8,2025,:1,67.4,2025,%,35.76,2025,명,11557.6,2025,천원,54.0,2025,권,3828721,2025,원,0.0,2025,%,12,2025,명,6547.9,2025,천원,53.1,2025,%,4685,2025,명,1695,2025,명,1509,2025,명,123,2025,명,57.48,2025,%,55.16,2025,%,100.0,2025,%
2026,0002911,을지대학교,B,제3캠퍼스,02,대학,03,대학교,3,사립,41,경기,00267,0000161,6,기존,11.9,2025,:1,71.1,2025,%,59.89,2025,명,0.0,2025,천원,0.0,2025,권,4565244.9,2025,원,22.3,2025,%,1,2025,명,8682.1,2025,천원,68.9,2025,%,707,2025,명,192,2025,명,130,2025,명,19,2025,명,31.67,2025,%,31.67,2025,%,100.0,2025,%
2026,0000162,을지대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,41,경기,00267,0000161,6,기존,12.3,2025,:1,75.0,2025,%,30.36,2025,명,0.0,2025,천원,0.0,2025,권,4300242.4,2025,원,13.7,2025,%,18,2025,명,8838.1,2025,천원,68.8,2025,%,3653,2025,명,787,2025,명,816,2025,명,107,2025,명,67.72,2025,%,60.45,2025,%,100.0,2025,%
2026,0000161,을지대학교,1,본교,02,대학,03,대학교,3,사립,25,대전,00267,0000161,6,기존,13,2025,:1,69.7,2025,%,1.02,2025,명,21385.8,2025,천원,56.0,2025,권,2041922.2,2025,원,33.6,2025,%,2,2025,명,10969.3,2025,천원,82.5,2025,%,357,2025,명,100,2025,명,0,2025,명,294,2025,명,1088.89,2025,%,890.91,2025,%,100.0,2025,%
2026,0000163,이화여자대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00268,0000163,6,기존,9.8,2025,:1,64.6,2025,%,23.15,2025,명,22618.2,2025,천원,75.4,2025,권,3754247.1,2025,원,21.1,2025,%,2089,2025,명,9025.9,2025,천원,46.0,2025,%,16452,2025,명,3260,2025,명,3314,2025,명,961,2025,명,91.79,2025,%,82.42,2025,%,99.5,2025,%
2026,0000525,인덕대학교,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00269,0000525,6,기존,7.8,2025,:1,66.0,2025,%,37.51,2025,명,10930.3,2025,천원,48.4,2025,권,3790082.4,2025,원,0.9,2025,%,162,2025,명,6967.3,2025,천원,50.6,2025,%,5790,2025,명,2074,2025,명,1960,2025,명,147,2025,명,55.68,2025,%,53.85,2025,%,100.0,2025,%
2026,0000166,인제대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,21,부산,00270,0000164,6,기존,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,17.8,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000164,인제대학교,1,본교,02,대학,03,대학교,3,사립,48,경남,00270,0000164,6,기존,5.6,2025,:1,59.2,2025,%,10.61,2025,명,22630.4,2025,천원,120.5,2025,권,4625362.7,2025,원,26.6,2025,%,893,2025,명,7702.0,2025,천원,70.8,2025,%,6844,2025,명,1699,2025,명,1689,2025,명,838,2025,명,182.57,2025,%,195.34,2025,%,98.7,2025,%
2026,0000168,인천가톨릭대학교,1,본교,02,대학,03,대학교,3,사립,23,인천,00271,0000168,6,기존,1.1,2025,:1,0.0,2025,%,5.45,2025,명,19976.7,2025,천원,209.8,2025,권,8996345,2025,원,24.6,2025,%,6,2025,명,5446.0,2025,천원,69.1,2025,%,40,2025,명,12,2025,명,11,2025,명,20,2025,명,400.0,2025,%,500.0,2025,%,91.7,2025,%
2026,0000167,인천가톨릭대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,23,인천,00271,0000168,6,기존,7.5,2025,:1,57.1,2025,%,31.56,2025,명,0.0,2025,천원,0.0,2025,권,3944810.7,2025,원,0.0,2025,%,1,2025,명,8842.1,2025,천원,50.2,2025,%,657,2025,명,153,2025,명,153,2025,명,27,2025,명,61.36,2025,%,71.05,2025,%,100.0,2025,%
2026,0002660,인천대학교,1,본교,02,대학,03,대학교,7,국립대법인,23,인천,00400,0002660,6,기존,11.2,2025,:1,63.5,2025,%,24.32,2025,명,21799.9,2025,천원,108.3,2025,권,3399046.1,2025,원,22.2,2025,%,430,2025,명,4651.9,2025,천원,63.2,2025,%,11247,2025,명,2516,2025,명,2787,2025,명,497,2025,명,89.87,2025,%,82.15,2025,%,100.0,2025,%
2026,0002654,인하공업전문대학,1,본교,01,전문대학,20,전문대학,3,사립,23,인천,00384,0002654,6,기존,8.7,2025,:1,68.1,2025,%,30.91,2025,명,11750.1,2025,천원,31.5,2025,권,4227359.9,2025,원,8.1,2025,%,101,2025,명,7119.2,2025,천원,61.7,2025,%,7068,2025,명,2543,2025,명,2936,2025,명,185,2025,명,67.03,2025,%,55.89,2025,%,100.0,2025,%
2026,0000169,인하대학교,1,본교,02,대학,03,대학교,3,사립,23,인천,00384,0000169,6,기존,13.6,2025,:1,68.5,2025,%,21.43,2025,명,21500.3,2025,천원,79.6,2025,권,3706824.7,2025,원,12.4,2025,%,1954,2025,명,8223.8,2025,천원,63.0,2025,%,17830,2025,명,3605,2025,명,3901,2025,명,886,2025,명,98.88,2025,%,81.96,2025,%,99.9,2025,%
2026,0000170,장로회신학대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00276,0000170,6,기존,3.4,2025,:1,0.0,2025,%,36.47,2025,명,12374.7,2025,천원,180.6,2025,권,4780224.2,2025,원,32.6,2025,%,5,2025,명,7202.0,2025,천원,35.3,2025,%,572,2025,명,150,2025,명,163,2025,명,78,2025,명,66.1,2025,%,67.83,2025,%,100.0,2025,%
2026,0000527,장안대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00277,0000527,6,기존,5.3,2025,:1,68.3,2025,%,35.05,2025,명,16047.5,2025,천원,121.3,2025,권,2807953.9,2025,원,22.6,2025,%,1038,2025,명,6614.1,2025,천원,61.2,2025,%,2666,2025,명,1670,2025,명,851,2025,명,104,2025,명,63.03,2025,%,85.95,2025,%,65.1,2025,%
2026,0000455,재능대학교,1,본교,01,전문대학,20,전문대학,3,사립,23,인천,00273,0000455,6,기존,6,2025,:1,67.4,2025,%,31.93,2025,명,13273.6,2025,천원,46.3,2025,권,4473699,2025,원,10.7,2025,%,217,2025,명,6982.7,2025,천원,49.4,2025,%,2801,2025,명,1279,2025,명,1108,2025,명,91,2025,명,64.54,2025,%,70.0,2025,%,88.8,2025,%
2026,0000528,적십자간호대학,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00278,0000528,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000529,전남과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,46,전남,00088,0000529,6,기존,1.8,2025,:1,79.5,2025,%,27.69,2025,명,14139.5,2025,천원,49.5,2025,권,4394399.8,2025,원,15.5,2025,%,141,2025,명,5498.4,2025,천원,61.8,2025,%,2971,2025,명,1064,2025,명,1193,2025,명,95,2025,명,71.97,2025,%,63.76,2025,%,84.3,2025,%
2026,0000024,전남대학교,A,제2캠퍼스,02,대학,03,대학교,1,국립,46,전남,00279,0000023,6,기존,4.3,2025,:1,59.2,2025,%,25.5,2025,명,0.0,2025,천원,0.0,2025,권,3277719.7,2025,원,33.1,2025,%,149,2025,명,4097.4,2025,천원,65.3,2025,%,2808,2025,명,812,2025,명,529,2025,명,137,2025,명,81.55,2025,%,96.48,2025,%,99.8,2025,%
2026,0000023,전남대학교,1,본교,02,대학,03,대학교,1,국립,24,광주,00279,0000023,6,기존,7.4,2025,:1,57.6,2025,%,18.94,2025,명,26483.1,2025,천원,86.7,2025,권,3314028.3,2025,원,23.2,2025,%,960,2025,명,4192.7,2025,천원,59.8,2025,%,16391,2025,명,3673,2025,명,3565,2025,명,1190,2025,명,99.0,2025,%,98.18,2025,%,99.9,2025,%
2026,0000562,전남도립대학교,1,본교,01,전문대학,20,전문대학,2,공립,46,전남,00280,0000562,1,폐교,2.3,2025,:1,71.9,2025,%,23.51,2025,명,19633.1,2025,천원,117.2,2025,권,2390069.6,2025,원,30.1,2025,%,2,2025,명,1961.0,2025,천원,33.2,2025,%,885,2025,명,410,2025,명,413,2025,명,37,2025,명,86.05,2025,%,82.22,2025,%,100.0,2025,%
2026,0000531,전북과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,45,전북,00281,0000531,6,기존,2.6,2025,:1,77.8,2025,%,29.63,2025,명,13299.1,2025,천원,43.2,2025,권,4727034.2,2025,원,33.3,2025,%,171,2025,명,5370.1,2025,천원,51.5,2025,%,1600,2025,명,592,2025,명,559,2025,명,51,2025,명,68.92,2025,%,65.38,2025,%,96.1,2025,%
2026,0000025,전북대학교,1,본교,02,대학,03,대학교,1,국립,45,전북,00282,0000025,6,기존,7.4,2025,:1,58.9,2025,%,20.83,2025,명,25076.4,2025,천원,82.4,2025,권,3260915.6,2025,원,24.6,2025,%,1112,2025,명,4447.7,2025,천원,54.6,2025,%,17841,2025,명,4077,2025,명,4014,2025,명,1048,2025,명,92.83,2025,%,89.27,2025,%,99.9,2025,%
2026,0000258,전주교육대학교,1,본교,02,대학,02,교육대학,1,국립,45,전북,00283,0000258,6,기존,4.8,2025,:1,60.1,2025,%,34.15,2025,명,17847.1,2025,천원,229.3,2025,권,1586274.8,2025,원,42.4,2025,%,0,2025,명,3646.0,2025,천원,54.2,2025,%,1019,2025,명,285,2025,명,271,2025,명,53,2025,명,68.83,2025,%,100.0,2025,%,100.0,2025,%
2026,0000437,전주기전대학,1,본교,01,전문대학,20,전문대학,3,사립,45,전북,00411,0000437,6,기존,2.1,2025,:1,67.3,2025,%,36.22,2025,명,15874.2,2025,천원,61.1,2025,권,6104088.5,2025,원,8.1,2025,%,488,2025,명,6600.0,2025,천원,49.8,2025,%,1787,2025,명,772,2025,명,614,2025,명,54,2025,명,62.79,2025,%,69.23,2025,%,97.4,2025,%
2026,0000171,전주대학교,1,본교,02,대학,03,대학교,3,사립,45,전북,00285,0000171,6,기존,4.7,2025,:1,60.1,2025,%,35.28,2025,명,14387.1,2025,천원,69.3,2025,권,4561376.6,2025,원,18.1,2025,%,245,2025,명,7326.9,2025,천원,71.0,2025,%,10147,2025,명,2512,2025,명,2283,2025,명,328,2025,명,62.19,2025,%,64.41,2025,%,99.6,2025,%
2026,0000530,전주비전대학교,1,본교,01,전문대학,20,전문대학,3,사립,45,전북,00285,0000530,6,기존,5.3,2025,:1,75.4,2025,%,29.74,2025,명,15025.3,2025,천원,56.1,2025,권,4372301.6,2025,원,19.3,2025,%,840,2025,명,6525.5,2025,천원,45.4,2025,%,2852,2025,명,1035,2025,명,1189,2025,명,85,2025,명,67.46,2025,%,60.71,2025,%,83.0,2025,%
2026,0000288,정석대학,1,본교,02,대학,06,기술대학,3,사립,11,서울,00286,0000288,6,기존,.1,2025,:1,100.0,2025,%,0.0,2025,명,10220.6,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,23,2025,명,100,2025,명,11,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,11.0,2025,%
2026,0002668,제네바신학대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00406,0002668,6,기존,-,2025,:1,50.0,2025,%,50.0,2025,명,112172.7,2025,천원,5920.9,2025,권,-,2025,원,0.0,2025,%,0,2025,명,2500.0,2025,천원,97.9,2025,%,4,2025,명,30,2025,명,3,2025,명,4,2025,명,50.0,2025,%,400.0,2025,%,3.3,2025,%
2026,0000532,제주관광대학교,1,본교,01,전문대학,20,전문대학,3,사립,49,제주,00288,0000532,6,기존,1.9,2025,:1,79.0,2025,%,34.81,2025,명,13122.6,2025,천원,54.5,2025,권,4281741.7,2025,원,31.0,2025,%,259,2025,명,5465.8,2025,천원,50.2,2025,%,1541,2025,명,820,2025,명,469,2025,명,58,2025,명,61.7,2025,%,80.56,2025,%,91.7,2025,%
2026,0000248,제주국제대학교,1,본교,02,대학,03,대학교,3,사립,49,제주,00289,0000248,6,기존,.1,2025,:1,72.2,2025,%,60.39,2025,명,14605.6,2025,천원,0.0,2025,권,2600315.2,2025,원,45.6,2025,%,208,2025,명,5824.2,2025,천원,62.3,2025,%,263,2025,명,370,2025,명,82,2025,명,33,2025,명,35.87,2025,%,143.48,2025,%,2.7,2025,%
2026,0000027,제주대학교,1,본교,02,대학,03,대학교,1,국립,49,제주,00290,0000027,6,기존,6.5,2025,:1,59.6,2025,%,17.61,2025,명,26311.9,2025,천원,125.5,2025,권,3026141.4,2025,원,27.7,2025,%,331,2025,명,4028.7,2025,천원,65.5,2025,%,9306,2025,명,2235,2025,명,1901,2025,명,648,2025,명,117.42,2025,%,114.31,2025,%,99.9,2025,%
2026,0000533,제주산업정보대학,1,본교,01,전문대학,20,전문대학,3,사립,49,제주,00289,0000533,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0002655,제주한라대학교,1,본교,01,전문대학,20,전문대학,3,사립,49,제주,00291,0002655,6,기존,1.5,2025,:1,72.0,2025,%,35.04,2025,명,9946.2,2025,천원,34.6,2025,권,3273145.4,2025,원,18.4,2025,%,157,2025,명,5454.1,2025,천원,56.9,2025,%,3897,2025,명,1484,2025,명,1267,2025,명,122,2025,명,61.0,2025,%,70.11,2025,%,73.3,2025,%
2026,0002974,조선간호대학교,1,본교,01,전문대학,20,전문대학,3,사립,24,광주,00292,0002974,6,기존,7.4,2025,:1,75.5,2025,%,28.45,2025,명,11663.1,2025,천원,54.0,2025,권,3148369,2025,원,0.0,2025,%,0,2025,명,5312.7,2025,천원,63.4,2025,%,735,2025,명,152,2025,명,178,2025,명,20,2025,명,68.97,2025,%,54.05,2025,%,100.0,2025,%
2026,0000172,조선대학교,1,본교,02,대학,03,대학교,3,사립,24,광주,00292,0000172,6,기존,5.7,2025,:1,56.6,2025,%,27.6,2025,명,16566.4,2025,천원,77.5,2025,권,3994019.5,2025,원,12.6,2025,%,295,2025,명,7477.3,2025,천원,72.9,2025,%,17911,2025,명,4354,2025,명,3999,2025,명,741,2025,명,72.22,2025,%,74.92,2025,%,99.9,2025,%
2026,0000534,조선이공대학교,1,본교,01,전문대학,20,전문대학,3,사립,24,광주,00292,0000534,6,기존,3.3,2025,:1,65.6,2025,%,33.91,2025,명,15285.3,2025,천원,46.4,2025,권,3965122.2,2025,원,8.8,2025,%,212,2025,명,5769.3,2025,천원,55.0,2025,%,2806,2025,명,1492,2025,명,1170,2025,명,86,2025,명,60.14,2025,%,63.7,2025,%,94.2,2025,%
2026,0000680,주안대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,23,인천,00294,0000680,6,기존,-,2025,:1,18.2,2025,%,25.0,2025,명,14807.2,2025,천원,204.3,2025,권,-,2025,원,21.4,2025,%,5,2025,명,3458.7,2025,천원,62.5,2025,%,85,2025,명,25,2025,명,16,2025,명,8,2025,명,100.0,2025,%,133.33,2025,%,100.0,2025,%
2026,0000173,중부대학교,1,본교,02,대학,03,대학교,3,사립,44,충남,00295,0000173,6,기존,7.5,2025,:1,64.9,2025,%,22.21,2025,명,10690.0,2025,천원,88.1,2025,권,4270661,2025,원,21.2,2025,%,971,2025,명,7607.5,2025,천원,69.1,2025,%,6991,2025,명,1645,2025,명,1646,2025,명,350,2025,명,99.43,2025,%,81.59,2025,%,100.1,2025,%
2026,0000174,중앙대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,41,경기,00296,0000175,6,기존,10.6,2025,:1,63.9,2025,%,37.72,2025,명,0.0,2025,천원,0.0,2025,권,4670472.3,2025,원,38.3,2025,%,678,2025,명,9165.4,2025,천원,33.8,2025,%,4963,2025,명,1168,2025,명,1189,2025,명,149,2025,명,53.41,2025,%,53.21,2025,%,99.9,2025,%
2026,0000175,중앙대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00296,0000175,6,기존,24.3,2025,:1,67.6,2025,%,19.63,2025,명,18532.5,2025,천원,81.2,2025,권,3401875.5,2025,원,12.7,2025,%,4257,2025,명,8363.8,2025,천원,66.3,2025,%,18637,2025,명,3210,2025,명,4079,2025,명,1049,2025,명,109.16,2025,%,87.86,2025,%,100.0,2025,%
2026,0000177,중앙승가대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00297,0000177,6,기존,.1,2025,:1,0.0,2025,%,41.0,2025,명,32735.8,2025,천원,723.4,2025,권,4264273.3,2025,원,300.9,2025,%,4,2025,명,1820.0,2025,천원,65.3,2025,%,53,2025,명,120,2025,명,21,2025,명,15,2025,명,60.0,2025,%,250.0,2025,%,10.0,2025,%
2026,0000239,중원대학교,1,본교,02,대학,03,대학교,3,사립,43,충북,00299,0000239,6,기존,3.6,2025,:1,68.7,2025,%,27.85,2025,명,14754.8,2025,천원,67.5,2025,권,6064052.3,2025,원,60.8,2025,%,172,2025,명,7423.5,2025,천원,75.4,2025,%,3324,2025,명,812,2025,명,791,2025,명,123,2025,명,75.0,2025,%,69.89,2025,%,98.1,2025,%
2026,0000260,진주교육대학교,1,본교,02,대학,02,교육대학,1,국립,48,경남,00300,0000260,6,기존,5.4,2025,:1,58.6,2025,%,30.87,2025,명,22209.8,2025,천원,222.3,2025,권,2762501,2025,원,33.4,2025,%,0,2025,명,3778.5,2025,천원,66.2,2025,%,1169,2025,명,319,2025,명,323,2025,명,68,2025,명,77.27,2025,%,100.0,2025,%,100.0,2025,%
2026,0000539,진주보건대학교,1,본교,01,전문대학,20,전문대학,3,사립,48,경남,00301,0000539,6,기존,4,2025,:1,73.6,2025,%,32.44,2025,명,10561.0,2025,천원,47.0,2025,권,4222304.4,2025,원,22.2,2025,%,1,2025,명,6508.7,2025,천원,52.2,2025,%,2249,2025,명,669,2025,명,738,2025,명,70,2025,명,61.95,2025,%,63.06,2025,%,80.4,2025,%
2026,0000269,진주산업대학교(산업대),1,본교,02,대학,05,산업대학,1,국립,48,경남,00021,0000269,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000187,차의과학대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00302,0000187,6,기존,7.1,2025,:1,72.5,2025,%,7.67,2025,명,44021.5,2025,천원,35.0,2025,권,4669786.6,2025,원,24.1,2025,%,29,2025,명,7568.9,2025,천원,57.0,2025,%,2154,2025,명,504,2025,명,504,2025,명,502,2025,명,221.15,2025,%,205.74,2025,%,100.0,2025,%
2026,0000541,창신대학,1,본교,01,전문대학,20,전문대학,3,사립,48,경남,00303,0000541,1,폐교,0,2025,:1,0.0,2025,%,0.0,2025,명,0.0,2025,천원,0.0,2025,권,0,2025,원,0.0,2025,%,0,2025,명,0.0,2025,천원,0.0,2025,%,0,2025,명,0,2025,명,0,2025,명,0,2025,명,0.0,2025,%,0.0,2025,%,0.0,2025,%
2026,0000249,창신대학교,1,본교,02,대학,03,대학교,3,사립,48,경남,00303,0000249,6,기존,7.4,2025,:1,71.6,2025,%,23.88,2025,명,15688.7,2025,천원,85.5,2025,권,4982737.3,2025,원,52.4,2025,%,229,2025,명,6752.3,2025,천원,62.2,2025,%,1582,2025,명,345,2025,명,500,2025,명,73,2025,명,87.95,2025,%,74.49,2025,%,100.0,2025,%
2026,0000542,창원문성대학교,1,본교,01,전문대학,20,전문대학,3,사립,48,경남,00305,0000542,6,기존,3.1,2025,:1,66.2,2025,%,20.28,2025,명,18843.6,2025,천원,205.9,2025,권,3921724.6,2025,원,0.0,2025,%,0,2025,명,6319.9,2025,천원,58.8,2025,%,683,2025,명,228,2025,명,375,2025,명,39,2025,명,97.5,2025,%,108.33,2025,%,75.0,2025,%
