reference_year,row_no,university_name,school_type,founding_type,region_name,size_group,university_total_settlement,books_purchase_expense,serials_purchase_expense,non_book_purchase_expense,electronic_resources_total,electronic_journals_expense,web_db_expense,subscribed_ebook_expense,other_electronic_resources_expense,total_material_purchase_expense,enrolled_students_current_year,material_purchase_expense_per_student,source_file_name,metric_calc_status,metric_value_was_infinite_or_invalid,scope_school_id,is_scope34_exact,is_comparison11,standardization_source,material_purchase_expense_per_student_formula_recalculated
2021,436,한성대학교,대학,사립,서울,B그룹,96892954396,284798720,40051249,5329680,285470688,129640365,0,39060000,784350702,784350702,7443,105381.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified,105380.98911729142
2021,439,한양대학교,대학,사립,서울,A그룹,388029066822,612853360,119276135,7922010,3434120618,1077745446,0,57492763,5309410332,5309410332,22628,234639.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified,234638.95757468624
2021,454,홍익대학교,대학,사립,서울,A그룹,443038761732,598168595,91690060,24470400,1637091855,509652543,0,17439000,2878512453,2878512453,21802,132029.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified,132029.7428217595
2022,8,감리교신학대학교,대학,사립,서울,C그룹,17252567975,46432100,5578779,45540,19910000,15756042,0,41531085,129253546,129253546,1448,89263.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified,89263.49861878454
2022,12,강서대학교,대학,사립,서울,C그룹,18920448740,36699845,7137492,230940,25965000,33081281,0,3300000,106414558,106414558,1840,57834.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified,57833.99891304348
2022,18,건국대학교,대학,사립,서울,A그룹,265587005633,381212000,80810190,1786970,1386712305,636478434,0,13000000,2499999899,2499999899,20271,123328.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified,123328.88851068028
2022,43,경희대학교,대학,사립,서울,A그룹,473511323201,643294614,10821364,2345690,4289817724,1140443549,0,325671132,6412394073,6412394073,34454,186114.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified,186114.6477332095
2022,48,고려대학교,대학,사립,서울,A그룹,580069756428,1039468052,528984736,543070,4608216379,1212530784,0,284862091,7674605112,7674605112,29572,259522.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified,259522.69417016098
2022,57,광운대학교,대학,사립,서울,B그룹,118376967669,307991708,14620990,1712520,698561837,311078705,0,41611800,1375577560,1375577560,9900,138947.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified,138947.2282828283
2022,80,국민대학교,대학,사립,서울,A그룹,233898143599,403026334,34673666,1925850,696451612,403825073,0,104159465,1644062000,1644062000,18425,89230.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified,89229.9592944369
2022,130,덕성여자대학교,대학,사립,서울,B그룹,79104374450,116081060,30719730,1350320,152863198,149370266,0,46000000,496384574,496384574,5900,84133.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified,84132.9786440678
2022,132,동국대학교,대학,사립,서울,A그룹,248938202654,769454537,88820942,10500000,1097031627,470156412,0,0,2435963518,2435963518,17534,138928.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified,138927.99806091023
2022,135,동덕여자대학교,대학,사립,서울,B그룹,97421937024,188617399,21343637,3000000,204018786,145467692,0,40000000,602447514,602447514,7406,81345.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified,81345.87010532
2022,183,삼육대학교,대학,사립,서울,B그룹,80843880272,199884698,18515800,0,59563000,154157818,0,117878684,550000000,550000000,5971,92111.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified,92111.87405794674
2022,185,상명대학교,대학,사립,서울,A그룹,158346701822,352552250,50703950,5346900,357236083,160404560,0,80765150,1007008893,1007008893,13390,75206.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified,75206.04129947722
2022,188,서강대학교,대학,사립,서울,A그룹,155288460429,778596349,78317954,2703470,1251213121,633572441,0,102650020,2847053355,2847053355,11286,252264.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified,252264.1640085061
2022,189,서경대학교,대학,사립,서울,B그룹,80258241724,228178080,8552300,0,38500000,0,0,17760000,292990380,292990380,6945,42187.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified,42187.23974082073
2022,196,서울기독대학교,대학,사립,서울,C그룹,6061257055,4822360,20000,0,8875000,3910433,0,0,17627793,17627793,648,27203.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified,27203.38425925926
2022,209,서울여자대학교,대학,사립,서울,B그룹,99168061631,170736085,19939290,682670,319111082,105512217,0,55957946,671939290,671939290,7361,91283.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified,91283.69650862654
2022,213,서울한영대학교,대학,사립,서울,C그룹,8089723193,13279040,10716480,113800,0,22529000,0,0,46638320,46638320,920,50693.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified,50693.82608695652
2022,223,성공회대학교,대학,사립,서울,C그룹,30863817688,50173834,15438681,968830,53642809,64358938,0,5221344,189804436,189804436,2390,79416.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified,79416.0820083682
2022,224,성균관대학교,대학,사립,서울,A그룹,537578103479,873271987,309329265,7575580,2299184578,1521756837,0,120421766,5131540013,5131540013,27431,187070.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified,187070.8327439758
2022,227,성신여자대학교,대학,사립,서울,A그룹,118691966505,149107311,9084683,39600,367366565,99162504,0,24581850,649342513,649342513,10066,64508.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified,64508.49523147228
2022,233,세종대학교,대학,사립,서울,A그룹,183882017780,95602522,37675654,0,923229619,449081213,0,42455000,1548044008,1548044008,14706,105266.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified,105266.15041479668
2022,244,숙명여자대학교,대학,사립,서울,A그룹,167871996784,324217687,24061656,1825980,1166715020,292530075,0,179699537,1989049955,1989049955,12596,157911.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified,157911.2380914576
2022,249,숭실대학교,대학,사립,서울,A그룹,226309424542,709942348,72434054,4997120,860663001,486436169,0,64042950,2198515642,2198515642,16346,134498.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified,134498.69338064358
2022,269,연세대학교,대학,사립,서울,A그룹,845777632375,1139194611,398184602,52617970,5465956819,1572142971,0,114193306,8742290279,8742290279,30796,283877.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified,283877.4606767113
2022,304,이화여자대학교,대학,사립,서울,A그룹,400447130210,718232950,678045695,5523463,2420641312,898585729,0,72836338,4793865487,4793865487,21515,222815.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified,222815.03541715082
2022,313,장로회신학대학교,대학,사립,서울,C그룹,26686430104,46038322,53314620,0,47875144,16012955,0,16139763,179380804,179380804,2124,84454.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified,84454.23917137476
2022,334,중앙대학교,대학,사립,서울,A그룹,402330035390,1238956648,24879370,29987190,1939814318,934677814,0,142093525,4310408865,4310408865,29731,144980.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified,144980.28539235142
2022,348,총신대학교,대학,사립,서울,C그룹,42593491726,52131030,23519540,0,73463697,60247146,0,51897000,261258413,261258413,3681,70974.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified,70974.84732409671
2022,349,추계예술대학교,대학,사립,서울,C그룹,19022901702,52545130,17024830,19980700,13598000,4092500,0,3550000,110791160,110791160,1314,84316.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified,84315.95129375951
2022,378,한국성서대학교,대학,사립,서울,C그룹,17207562754,11604880,18582500,0,0,37160626,0,40883466,108231472,108231472,1248,86723.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified,86723.93589743589
2022,384,한국외국어대학교,대학,사립,서울,A그룹,220013335007,1021856861,117016545,983602,1130665156,441947279,0,63025404,2775494847,2775494847,20003,138753.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified,138753.9292606109
2022,436,한성대학교,대학,사립,서울,B그룹,94012545688,207703787,10758740,2090840,0,33773800,0,0,254327167,254327167,7478,34010.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified,34010.051751805295
2022,439,한양대학교,대학,사립,서울,A그룹,387123820170,765082180,86647342,9934230,3886303784,1076408815,0,48818919,5873195270,5873195270,23581,249064.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified,249064.7245663882
2022,454,홍익대학교,대학,사립,서울,A그룹,322314000680,411656018,85034072,25150300,1784597200,621968691,0,38348000,2966754281,2966754281,21630,137159.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified,137159.23629218678
2023,8,감리교신학대학교,대학,사립,서울,C그룹,17332212785,59275380,6858196,0,18072000,13711054,0,11761420,109678050,109678050,1267,86565.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified,86565.15390686662
2023,12,강서대학교,대학,사립,서울,C그룹,38435937257,38725572,7668392,0,27182000,33804019,0,3300000,110679983,110679983,1787,61936.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified,61936.19641857862
2023,18,건국대학교,대학,사립,서울,A그룹,275434501213,473019630,24757370,0,1427624462,628828043,0,33770790,2588000295,2588000295,19890,130115.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified,130115.6508295626
2023,43,경희대학교,대학,사립,서울,A그룹,498035134882,824437580,14766824,5239280,4582392630,871443525,0,282969544,6581249383,6581249383,34414,191237.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified,191237.55980124368
2023,48,고려대학교,대학,사립,서울,A그룹,640111752714,1133609193,519133688,339480,5011459211,1214342433,0,283418459,8162302464,8162302464,29444,277214.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified,277214.45673142234
2023,57,광운대학교,대학,사립,서울,B그룹,121711979660,334062383,14943140,1944360,694094591,321806516,0,42351600,1409202590,1409202590,9807,143693.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified,143693.54440705618
2023,80,국민대학교,대학,사립,서울,A그룹,237337289458,397834909,35565091,477680,993699877,281249333,0,107728334,1816555224,1816555224,18017,100824.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified,100824.5115169007
2023,130,덕성여자대학교,대학,사립,서울,B그룹,81713475684,121311683,21079100,1425600,168311341,156280742,0,53459500,521867966,521867966,5564,93793.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified,93793.6675053918
2023,132,동국대학교,대학,사립,서울,A그룹,260892796536,495861381,90339415,10498000,1988453016,852194150,0,0,3437345962,3437345962,17198,199868.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified,199868.93603907432
2023,135,동덕여자대학교,대학,사립,서울,B그룹,98600593771,197306211,20633947,3000000,214038907,146570332,0,45000000,626549397,626549397,7114,88072.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified,88072.72940680348
2023,183,삼육대학교,대학,사립,서울,B그룹,113818443972,199075785,7227300,0,62912500,210684415,0,40100000,520000000,520000000,5892,88255.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified,88255.26137135098
2023,185,상명대학교,대학,사립,서울,A그룹,157868614137,353522740,36473600,5189200,313886671,161770673,0,133589559,1004432443,1004432443,13084,76768.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified,76767.99472638337
2023,188,서강대학교,대학,사립,서울,A그룹,167184618269,833719669,90786415,5435060,1153530683,846034447,0,46444085,2975950359,2975950359,11428,260408.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified,260408.6768463423
2023,189,서경대학교,대학,사립,서울,B그룹,83875277057,232642930,9379000,0,40235000,0,0,17760000,300016930,300016930,7013,42780.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified,42780.11264793954
2023,196,서울기독대학교,대학,사립,서울,C그룹,5433299198,8526020,976000,0,7434000,3699000,0,0,20635020,20635020,573,36012.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified,36012.25130890052
2023,209,서울여자대학교,대학,사립,서울,B그룹,91570690955,155703622,16500000,372300,289222655,94439863,0,54261560,610500000,610500000,7256,84137.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified,84137.26571113561
2023,213,서울한영대학교,대학,사립,서울,C그룹,7843296354,16714530,3371020,443180,0,23643000,0,0,44171730,44171730,900,49079.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified,49079.7
2023,223,성공회대학교,대학,사립,서울,C그룹,27564709823,56358357,17434500,483470,49573544,66983161,0,3904096,194737128,194737128,2253,86434.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified,86434.58854860187
2023,224,성균관대학교,대학,사립,서울,A그룹,602896091900,728042173,298886018,9011880,2973678975,1801978756,0,140925880,5952523682,5952523682,26851,221687.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified,221687.22513128002
2023,227,성신여자대학교,대학,사립,서울,A그룹,125535264026,164195910,8101939,2024620,372232506,111665557,0,43185775,701406307,701406307,9707,72257.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified,72257.78376429381
2023,233,세종대학교,대학,사립,서울,A그룹,199256826848,155642067,34268533,0,820040395,315259825,0,43830000,1369040820,1369040820,14602,93757.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified,93757.0757430489
2023,244,숙명여자대학교,대학,사립,서울,A그룹,170942794141,605318099,30609178,996300,1232105621,441120930,0,28030000,2338180128,2338180128,12249,190887.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified,190887.42983100662
2023,249,숭실대학교,대학,사립,서울,A그룹,228040965881,584860305,80710054,6493755,917641630,507315030,0,198483147,2295503921,2295503921,16685,137578.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified,137578.89847168114
2023,269,연세대학교,대학,사립,서울,A그룹,967559045012,1324835764,417772916,30268010,5915661204,1661936247,0,163607461,9514081602,9514081602,31135,305575.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified,305575.12773406133
2023,304,이화여자대학교,대학,사립,서울,A그룹,421950057358,888741489,678571748,2837755,2674661349,755028045,0,137323603,5137163989,5137163989,21080,243698.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified,243698.4814516129
2023,313,장로회신학대학교,대학,사립,서울,C그룹,29804316828,64036600,46726200,0,50408438,6399439,0,4998997,172569674,172569674,2087,82687.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified,82687.91279348347
2023,334,중앙대학교,대학,사립,서울,A그룹,414513968787,1011200500,296227880,27978390,2715674097,1229109966,0,210992754,5491183587,5491183587,29052,189012.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified,189012.23967368857
2023,348,총신대학교,대학,사립,서울,C그룹,42304761526,107254530,20308686,0,90764061,78251781,0,15500000,312079058,312079058,3446,90562.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified,90562.69820081253
2023,349,추계예술대학교,대학,사립,서울,C그룹,18744326847,62182090,7151285,15854120,13935000,9060500,0,6750000,114932995,114932995,1340,85770.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified,85770.89179104478
2023,378,한국성서대학교,대학,사립,서울,C그룹,16721821305,17964680,11866980,0,0,40118715,0,37392446,107342821,107342821,1195,89826.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified,89826.62845188285
2023,384,한국외국어대학교,대학,사립,서울,A그룹,221475521101,772483111,123285974,1956300,1100788319,349764686,0,38734221,2387012611,2387012611,19122,124830.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified,124830.69820102499
2023,436,한성대학교,대학,사립,서울,B그룹,96181423122,206775316,7106890,657680,196636768,106788789,0,40760000,558725443,558725443,7662,72921.6,기본통계_예산및결산_20260422104615.xls,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified,72921.6187679457
2023,439,한양대학교,대학,사립,서울,A그룹,441688275743,780416837,85969886,12484460,3914060530,1247535110,0,138302041,6178768864,6178768864,23338,264751.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified,264751.4295997943
2023,454,홍익대학교,대학,사립,서울,A그룹,321358141265,360883701,86930750,3811500,1894917568,774925414,0,46343000,3167811933,3167811933,21656,146278.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified,146278.71873845585
2024,8,감리교신학대학교,대학,사립,서울,C그룹,27047563848,59387166,7443059,0,18757000,11643942,0,10848470,108079637,108079637,1202,89916.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified,89916.50332778702
2024,12,강서대학교,대학,사립,서울,C그룹,18222614610,38509492,7121678,0,29691000,36518961,0,3300000,115141131,115141131,1777,64795.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified,64795.23410241981
2024,18,건국대학교,대학,사립,서울,A그룹,286384086446,345454840,72398420,0,1746349070,890714780,179552755,15528000,3249997865,3249997865,19996,162532.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified,162532.399729946
2024,43,경희대학교,대학,사립,서울,A그룹,497111263943,788453700,14953999,920380,5209213894,1118521502,272885326,38051340,7443000141,7443000141,34535,215520.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified,215520.49054582306
2024,48,고려대학교,대학,사립,서울,A그룹,705457510012,1172700836,548148053,218450,5302969269,1810903321,136274464,217812992,9189027385,9189027385,30320,303068.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified,303068.18552110816
2024,57,광운대학교,대학,사립,서울,B그룹,125115505393,301401444,15103750,1944090,774835115,331114000,28747800,20500000,1473646199,1473646199,9808,150249.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified,150249.40854404567
2024,80,국민대학교,대학,사립,서울,A그룹,241613127535,416698365,31001635,2378723,1058400485,583820349,11870443,69260000,2173430000,2173430000,18320,118637.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified,118637.00873362445
2024,130,덕성여자대학교,대학,사립,서울,B그룹,76185532953,179585410,16788221,1356080,205261217,129331874,29800000,42360200,604483002,604483002,5738,105347.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified,105347.33391425584
2024,132,동국대학교,대학,사립,서울,A그룹,273532550679,517059631,95057671,8250000,1052768524,861356066,0,0,2534491892,2534491892,17607,143948.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified,143947.9691031976
2024,135,동덕여자대학교,대학,사립,서울,B그룹,101392089543,207445359,18258882,3000000,231165086,179102830,0,46000000,684972157,684972157,7242,94583.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified,94583.28597072631
2024,183,삼육대학교,대학,사립,서울,B그룹,103771087142,179564768,7376200,0,67295000,236331032,0,29433000,520000000,520000000,6228,83493.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified,83493.89852280026
2024,185,상명대학교,대학,사립,서울,A그룹,155214972942,345110000,23506780,9289850,346297853,146445298,6385000,103072420,980107201,980107201,13117,74720.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified,74720.37821148128
2024,188,서강대학교,대학,사립,서울,A그룹,187450591065,848119834,91634655,411350,1224906462,840151409,21800961,41160000,3068184671,3068184671,11792,260192.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified,260192.05147557665
2024,189,서경대학교,대학,사립,서울,B그룹,89314434387,402962330,9712000,1920160,127144863,0,0,18260000,559999353,559999353,7178,78016.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified,78016.07035385902
2024,196,서울기독대학교,대학,사립,서울,C그룹,4614992389,4089590,0,0,12323000,4520881,0,0,20933471,20933471,555,37718.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified,37717.965765765766
2024,209,서울여자대학교,대학,사립,서울,B그룹,93122762368,188541322,12237550,1548065,313161060,99599182,4870371,52280000,672237550,672237550,7265,92531.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified,92530.97728836889
2024,213,서울한영대학교,대학,사립,서울,C그룹,6952131259,18741650,3187600,0,0,34303000,0,4900000,61132250,61132250,904,67624.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified,67624.1703539823
2024,223,성공회대학교,대학,사립,서울,C그룹,25814617578,53491398,16025066,486190,50741307,63827082,5623086,0,190194129,190194129,2305,82513.7,기본통계_예산및결산_20260422104615.xls,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified,82513.72190889371
2024,224,성균관대학교,대학,사립,서울,A그룹,660039929329,738052315,281450835,8747920,2837684114,1563186592,151561559,9207000,5589890335,5589890335,27941,200060.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified,200060.49658208367
2024,227,성신여자대학교,대학,사립,서울,A그룹,129281874781,192840658,8027729,3156040,390837633,148214999,0,35230000,778307059,778307059,10046,77474.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified,77474.32400955605
2024,233,세종대학교,대학,사립,서울,A그룹,209784204463,166636114,33958655,0,994109158,120684815,0,43830000,1359218742,1359218742,15495,87719.8,기본통계_예산및결산_20260422104615.xls,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified,87719.82846079381
2024,244,숙명여자대학교,대학,사립,서울,A그룹,188143344253,499560025,28760694,347800,1299580249,411905518,0,28230000,2268384286,2268384286,12710,178472.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified,178472.40645161291
2024,249,숭실대학교,대학,사립,서울,A그룹,236628307308,427013394,10059000,91993086,1083390757,500823923,61000077,41027610,2215307847,2215307847,17277,128222.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified,128222.9465184928
2024,269,연세대학교,대학,사립,서울,A그룹,998479195829,1242131804,413572213,25871970,6427410751,2096767602,205189845,9190000,10420134185,10420134185,32413,321480.1,기본통계_예산및결산_20260422104615.xls,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified,321480.0908586061
2024,304,이화여자대학교,대학,사립,서울,A그룹,434846020189,668733769,713177127,7081908,2797290491,1250141774,41963989,57920000,5536309058,5536309058,21848,253401.2,기본통계_예산및결산_20260422104615.xls,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified,253401.18354082754
2024,313,장로회신학대학교,대학,사립,서울,C그룹,37306138615,36690436,47283780,0,55023880,5752513,0,5015603,149766212,149766212,2054,72914.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified,72914.41674780915
2024,334,중앙대학교,대학,사립,서울,A그룹,432093528761,1133393782,101481730,27995220,2773654631,1208770774,56365987,229322281,5530984405,5530984405,29912,184908.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified,184908.54523268255
2024,348,총신대학교,대학,사립,서울,C그룹,42276371062,127772807,10136263,0,79487750,80136765,0,15500000,313033585,313033585,3186,98252.9,기본통계_예산및결산_20260422104615.xls,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified,98252.85153797865
2024,349,추계예술대학교,대학,사립,서울,C그룹,21135646354,50494500,8117000,10505500,14411000,7745500,800000,0,92073500,92073500,1367,67354.4,기본통계_예산및결산_20260422104615.xls,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified,67354.42574981712
2024,378,한국성서대학교,대학,사립,서울,C그룹,17808184583,24716847,12218000,0,0,45998271,0,33458613,116391731,116391731,1178,98804.5,기본통계_예산및결산_20260422104615.xls,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified,98804.52546689304
2024,384,한국외국어대학교,대학,사립,서울,A그룹,239703388801,766659434,127954175,1772480,1234748031,368068485,11848042,51220000,2562270647,2562270647,19228,133257.3,기본통계_예산및결산_20260422104615.xls,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified,133257.26268982733
2024,436,한성대학교,대학,사립,서울,B그룹,98398768736,195793890,7285860,1209600,443351239,152216856,0,40760000,840617445,840617445,7868,106840.0,기본통계_예산및결산_20260422104615.xls,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified,106840.04130655821
