reference_year,row_no,university_name,school_type,founding_type,region_name,size_group,regular_staff_certified,regular_staff_not_certified,non_regular_staff_certified,non_regular_staff_not_certified,total_staff_certified,total_staff_not_certified,enrolled_students,library_staff_per_1000_students_original,student_count_basis,schema_group,library_staff_per_1000_students_recalculated,source_file_name,metric_calc_status,metric_value_was_infinite_or_invalid,scope_school_id,is_scope34_exact,is_comparison11,standardization_source
2022,213,서울한영대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,1.0,2.0,1.0,900,2.799999952316284,current_year,modern_2022_2024,2.7777777777777777,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2022,223,성공회대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,2253,1.2999999523162842,current_year,modern_2022_2024,1.3315579227696406,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2022,224,성균관대학교,대학,사립,서울,A그룹,9.0,3.0,27.0,5.0,36.0,8.0,26851,1.2999999523162842,current_year,modern_2022_2024,1.3221109083460578,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2022,227,성신여자대학교,대학,사립,서울,A그룹,4.0,0.0,8.0,2.0,12.0,2.0,9707,1.2000000476837158,current_year,modern_2022_2024,1.1744102194292778,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2022,233,세종대학교,대학,사립,서울,A그룹,6.0,0.0,12.0,0.0,18.0,0.0,14602,1.100000023841858,current_year,modern_2022_2024,1.0683468018079716,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2022,244,숙명여자대학교,대학,사립,서울,A그룹,8.0,1.0,2.0,0.0,10.0,1.0,12249,0.800000011920929,current_year,modern_2022_2024,0.8490489019511797,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2022,249,숭실대학교,대학,사립,서울,A그룹,8.0,1.0,8.0,1.0,16.0,2.0,16685,0.8999999761581421,current_year,modern_2022_2024,0.9409649385675756,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2022,269,연세대학교,대학,사립,서울,A그룹,33.0,4.0,20.0,5.0,53.0,9.0,31135,1.7999999523162842,current_year,modern_2022_2024,1.7568652641721536,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2022,304,이화여자대학교,대학,사립,서울,A그룹,20.0,1.0,22.0,2.0,42.0,3.0,21080,1.899999976158142,current_year,modern_2022_2024,1.8690702087286528,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2022,313,장로회신학대학교,대학,사립,서울,C그룹,3.0,1.0,1.0,0.0,4.0,1.0,2087,2.200000047683716,current_year,modern_2022_2024,2.2041207474844273,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2022,334,중앙대학교,대학,사립,서울,A그룹,16.0,1.0,20.0,0.0,36.0,1.0,29052,1.100000023841858,current_year,modern_2022_2024,1.1290100509431364,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2022,348,총신대학교,대학,사립,서울,C그룹,2.0,2.0,2.0,1.0,4.0,3.0,3446,1.7000000476837158,current_year,modern_2022_2024,1.6540917005223448,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2022,349,추계예술대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1340,1.5,current_year,modern_2022_2024,1.492537313432836,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2022,378,한국성서대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,1195,2.5,current_year,modern_2022_2024,2.510460251046025,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2022,384,한국외국어대학교,대학,사립,서울,A그룹,18.0,2.0,1.0,0.0,19.0,2.0,19122,1.100000023841858,current_year,modern_2022_2024,1.066834013178538,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2022,436,한성대학교,대학,사립,서울,B그룹,5.0,0.0,7.0,0.0,12.0,0.0,7662,1.399999976158142,current_year,modern_2022_2024,1.3834507961367792,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2022,439,한양대학교,대학,사립,서울,A그룹,18.0,0.0,9.0,2.0,27.0,2.0,23338,1.100000023841858,current_year,modern_2022_2024,1.122632616333876,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2022,454,홍익대학교,대학,사립,서울,A그룹,11.0,2.0,14.0,0.0,25.0,2.0,21656,1.100000023841858,current_year,modern_2022_2024,1.0990025858884376,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2023,8,감리교신학대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1202,1.7000000476837158,current_year,modern_2022_2024,1.663893510815308,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2023,12,강서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1777,1.100000023841858,current_year,modern_2022_2024,1.1254924029262805,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2023,18,건국대학교,대학,사립,서울,A그룹,3.0,3.0,15.0,0.0,18.0,3.0,19996,0.8999999761581421,current_year,modern_2022_2024,0.8701740348069613,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2023,43,경희대학교,대학,사립,서울,A그룹,18.0,1.0,21.0,0.0,39.0,1.0,34535,1.0,current_year,modern_2022_2024,1.030838280005791,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2023,48,고려대학교,대학,사립,서울,A그룹,20.0,3.0,16.0,3.0,36.0,6.0,30320,1.2000000476837158,current_year,modern_2022_2024,1.2104221635883905,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2023,57,광운대학교,대학,사립,서울,B그룹,4.0,1.0,7.0,0.0,11.0,1.0,9808,1.100000023841858,current_year,modern_2022_2024,1.0603588907014685,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2023,80,국민대학교,대학,사립,서울,A그룹,10.0,3.0,9.0,0.0,19.0,3.0,18320,1.100000023841858,current_year,modern_2022_2024,1.069868995633188,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2023,130,덕성여자대학교,대학,사립,서울,B그룹,4.0,0.0,7.0,2.0,11.0,2.0,5738,1.7999999523162842,current_year,modern_2022_2024,1.8473335657023355,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2023,132,동국대학교,대학,사립,서울,A그룹,7.0,0.0,11.0,0.0,18.0,0.0,17607,0.8999999761581421,current_year,modern_2022_2024,0.897370364059749,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2023,135,동덕여자대학교,대학,사립,서울,B그룹,6.0,0.0,5.0,1.0,11.0,1.0,7242,1.399999976158142,current_year,modern_2022_2024,1.4498757249378629,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2023,183,삼육대학교,대학,사립,서울,B그룹,4.0,2.0,1.0,0.0,5.0,2.0,6228,1.0,current_year,modern_2022_2024,1.027617212588311,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2023,185,상명대학교,대학,사립,서울,A그룹,7.0,2.0,5.0,1.0,12.0,3.0,13117,1.0,current_year,modern_2022_2024,0.9987039719448044,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2023,188,서강대학교,대학,사립,서울,A그룹,18.0,0.0,6.0,4.0,24.0,4.0,11792,2.0999999046325684,current_year,modern_2022_2024,2.103120759837178,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2023,189,서경대학교,대학,사립,서울,B그룹,2.0,3.0,5.0,1.0,7.0,4.0,7178,1.2000000476837158,current_year,modern_2022_2024,1.239899693507941,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2023,196,서울기독대학교,대학,사립,서울,C그룹,1.0,0.0,0.0,0.0,1.0,0.0,555,1.7999999523162842,current_year,modern_2022_2024,1.8018018018018016,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2023,209,서울여자대학교,대학,사립,서울,B그룹,2.0,2.0,5.0,0.0,7.0,2.0,7265,1.0,current_year,modern_2022_2024,1.046111493461803,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
2023,213,서울한영대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,1.0,2.0,1.0,904,2.799999952316284,current_year,modern_2022_2024,2.765486725663717,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2023,223,성공회대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,2305,1.2999999523162842,current_year,modern_2022_2024,1.3015184381778742,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2023,224,성균관대학교,대학,사립,서울,A그룹,10.0,3.0,27.0,5.0,37.0,8.0,27941,1.2999999523162842,current_year,modern_2022_2024,1.3063240399413047,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2023,227,성신여자대학교,대학,사립,서울,A그룹,5.0,0.0,8.0,1.0,13.0,1.0,10046,1.2000000476837158,current_year,modern_2022_2024,1.1845510651005375,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2023,233,세종대학교,대학,사립,서울,A그룹,6.0,0.0,12.0,0.0,18.0,0.0,15495,1.0,current_year,modern_2022_2024,1.0067763794772508,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2023,244,숙명여자대학교,대학,사립,서울,A그룹,10.0,0.0,7.0,0.0,17.0,0.0,12710,1.2000000476837158,current_year,modern_2022_2024,1.2273800157356414,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2023,249,숭실대학교,대학,사립,서울,A그룹,6.0,0.0,9.0,0.0,15.0,0.0,17277,0.800000011920929,current_year,modern_2022_2024,0.7640215315158881,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2023,269,연세대학교,대학,사립,서울,A그룹,33.0,4.0,20.0,5.0,53.0,9.0,32413,1.7000000476837158,current_year,modern_2022_2024,1.687594483694814,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2023,304,이화여자대학교,대학,사립,서울,A그룹,20.0,1.0,21.0,2.0,41.0,3.0,21848,1.7999999523162842,current_year,modern_2022_2024,1.7667521054558768,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2023,313,장로회신학대학교,대학,사립,서울,C그룹,3.0,1.0,1.0,0.0,4.0,1.0,2054,2.200000047683716,current_year,modern_2022_2024,2.2395326192794545,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2023,334,중앙대학교,대학,사립,서울,A그룹,17.0,0.0,20.0,0.0,37.0,0.0,29912,1.100000023841858,current_year,modern_2022_2024,1.1032361594009097,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2023,348,총신대학교,대학,사립,서울,C그룹,4.0,2.0,0.0,2.0,4.0,4.0,3186,2.0999999046325684,current_year,modern_2022_2024,2.071563088512241,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2023,349,추계예술대학교,대학,사립,서울,C그룹,2.0,1.0,0.0,0.0,2.0,1.0,1367,2.0,current_year,modern_2022_2024,2.04828090709583,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2023,378,한국성서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1178,1.7000000476837158,current_year,modern_2022_2024,1.697792869269949,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2023,384,한국외국어대학교,대학,사립,서울,A그룹,17.0,1.0,1.0,0.0,18.0,1.0,19228,1.0,current_year,modern_2022_2024,0.9673392968587478,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2023,436,한성대학교,대학,사립,서울,B그룹,5.0,0.0,7.0,0.0,12.0,0.0,7868,1.2999999523162842,current_year,modern_2022_2024,1.3472292831723438,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2023,439,한양대학교,대학,사립,서울,A그룹,18.0,0.0,10.0,2.0,28.0,2.0,24707,1.100000023841858,current_year,modern_2022_2024,1.0928077063180477,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2023,454,홍익대학교,대학,사립,서울,A그룹,11.0,2.0,13.0,0.0,24.0,2.0,21967,1.0,current_year,modern_2022_2024,1.0470250830791643,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2024,8,감리교신학대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1211,1.7000000476837158,current_year,modern_2022_2024,1.6515276630883566,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2024,12,강서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1851,1.100000023841858,current_year,modern_2022_2024,1.0804970286331712,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2024,18,건국대학교,대학,사립,서울,A그룹,2.0,9.5,17.0,0.0,19.0,9.5,19821,1.2000000476837158,current_year,modern_2022_2024,1.170475758034408,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2024,43,경희대학교,대학,사립,서울,A그룹,18.0,0.0,25.0,0.0,43.0,0.0,34396,1.100000023841858,current_year,modern_2022_2024,1.1047796255378532,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2024,48,고려대학교,대학,사립,서울,A그룹,21.0,2.0,17.0,2.0,38.0,4.0,31130,1.2000000476837158,current_year,modern_2022_2024,1.1949887568262128,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2024,57,광운대학교,대학,사립,서울,B그룹,4.0,1.0,7.0,0.0,11.0,1.0,9897,1.100000023841858,current_year,modern_2022_2024,1.050823481863191,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2024,80,국민대학교,대학,사립,서울,A그룹,10.0,3.0,9.0,0.0,19.0,3.0,18057,1.100000023841858,current_year,modern_2022_2024,1.085451625408429,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2024,130,덕성여자대학교,대학,사립,서울,B그룹,5.0,0.0,6.0,1.0,11.0,1.0,5686,1.7999999523162842,current_year,modern_2022_2024,1.8114667604642984,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2024,132,동국대학교,대학,사립,서울,A그룹,9.0,0.0,13.0,1.0,22.0,1.0,17982,1.100000023841858,current_year,modern_2022_2024,1.106662217773329,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2024,135,동덕여자대학교,대학,사립,서울,B그룹,6.0,0.0,5.0,1.0,11.0,1.0,7306,1.399999976158142,current_year,modern_2022_2024,1.4371749247194088,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2024,183,삼육대학교,대학,사립,서울,B그룹,3.0,3.0,0.0,0.0,3.0,3.0,5922,0.8999999761581421,current_year,modern_2022_2024,0.9118541033434652,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2024,185,상명대학교,대학,사립,서울,A그룹,6.0,2.0,7.0,0.0,13.0,2.0,12679,1.0,current_year,modern_2022_2024,1.041091568735705,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2024,188,서강대학교,대학,사립,서울,A그룹,17.0,0.0,7.0,4.0,24.0,4.0,12178,2.0,current_year,modern_2022_2024,2.0200361307275414,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2024,189,서경대학교,대학,사립,서울,B그룹,3.0,3.0,5.0,0.0,8.0,3.0,7300,1.2999999523162842,current_year,modern_2022_2024,1.2876712328767124,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2024,196,서울기독대학교,대학,사립,서울,C그룹,1.0,0.0,0.0,0.0,1.0,0.0,818,1.2000000476837158,current_year,modern_2022_2024,1.2224938875305624,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2024,209,서울여자대학교,대학,사립,서울,B그룹,2.0,1.0,7.0,0.0,9.0,1.0,7461,1.100000023841858,current_year,modern_2022_2024,1.1258544431041415,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
2024,213,서울한영대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,915,2.200000047683716,current_year,modern_2022_2024,2.185792349726776,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2024,223,성공회대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,2275,1.2999999523162842,current_year,modern_2022_2024,1.3186813186813189,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2024,224,성균관대학교,대학,사립,서울,A그룹,11.0,0.0,28.0,5.0,39.0,5.0,28254,1.2999999523162842,current_year,modern_2022_2024,1.2706165498690454,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2024,227,성신여자대학교,대학,사립,서울,A그룹,3.0,0.0,9.0,1.0,12.0,1.0,10077,1.100000023841858,current_year,modern_2022_2024,1.061823955542324,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2024,233,세종대학교,대학,사립,서울,A그룹,5.0,0.0,13.0,1.0,18.0,1.0,16206,1.0,current_year,modern_2022_2024,0.9811181044057756,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2024,244,숙명여자대학교,대학,사립,서울,A그룹,10.0,0.0,4.0,0.0,14.0,0.0,12611,1.0,current_year,modern_2022_2024,1.0467052573150424,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2024,249,숭실대학교,대학,사립,서울,A그룹,7.0,1.0,12.0,0.0,19.0,1.0,17480,1.0,current_year,modern_2022_2024,0.9954233409610986,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2024,269,연세대학교,대학,사립,서울,A그룹,32.0,4.0,23.0,5.0,55.0,9.0,33091,1.7000000476837158,current_year,modern_2022_2024,1.6953250128433714,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2024,304,이화여자대학교,대학,사립,서울,A그룹,20.0,1.0,21.0,2.0,41.0,3.0,22123,1.7000000476837158,current_year,modern_2022_2024,1.7447904895357769,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2024,313,장로회신학대학교,대학,사립,서울,C그룹,3.0,1.0,1.0,0.0,4.0,1.0,2076,2.200000047683716,current_year,modern_2022_2024,2.215799614643545,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2024,334,중앙대학교,대학,사립,서울,A그룹,17.0,0.0,20.0,0.0,37.0,0.0,29685,1.100000023841858,current_year,modern_2022_2024,1.1116725618999497,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2024,348,총신대학교,대학,사립,서울,C그룹,3.0,2.0,1.0,0.0,4.0,2.0,3268,1.7000000476837158,current_year,modern_2022_2024,1.6523867809057529,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2024,349,추계예술대학교,대학,사립,서울,C그룹,1.0,1.0,0.0,1.0,1.0,2.0,1276,1.7999999523162842,current_year,modern_2022_2024,1.8025078369905951,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2024,378,한국성서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1143,1.7000000476837158,current_year,modern_2022_2024,1.7497812773403325,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2024,384,한국외국어대학교,대학,사립,서울,A그룹,17.0,1.0,1.0,0.0,18.0,1.0,19305,1.0,current_year,modern_2022_2024,0.9634809634809636,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2024,436,한성대학교,대학,사립,서울,B그룹,4.0,0.0,8.0,0.0,12.0,0.0,8030,1.2999999523162842,current_year,modern_2022_2024,1.2951432129514322,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2024,439,한양대학교,대학,사립,서울,A그룹,17.0,0.0,10.0,2.0,27.0,2.0,24696,1.100000023841858,current_year,modern_2022_2024,1.0528020732102366,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2024,454,홍익대학교,대학,사립,서울,A그룹,11.0,0.0,14.0,0.0,25.0,0.0,21766,1.0,current_year,modern_2022_2024,1.0199393549572728,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2025,8,감리교신학대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1206,1.7000000476837158,current_year,modern_2025,1.658374792703151,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2025,12,강서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1924,1.0,current_year,modern_2025,1.0395010395010396,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2025,18,건국대학교,대학,사립,서울,A그룹,4.0,4.0,15.0,0.0,19.0,4.0,20352,0.8999999761581421,current_year,modern_2025,1.0908018867924527,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2025,43,경희대학교,대학,사립,서울,A그룹,16.0,0.0,25.0,0.0,41.0,0.0,34332,1.0,current_year,modern_2025,1.1942211348013516,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2025,48,고려대학교,대학,사립,서울,A그룹,19.0,3.0,18.0,1.0,37.0,4.0,32180,1.100000023841858,current_year,modern_2025,1.239900559353636,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2025,57,광운대학교,대학,사립,서울,B그룹,4.0,1.0,5.0,0.0,9.0,1.0,10060,0.8999999761581421,current_year,modern_2025,0.974155069582505,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2025,80,국민대학교,대학,사립,서울,A그룹,6.0,3.0,13.0,0.0,19.0,3.0,18064,1.0,current_year,modern_2025,1.1846767050487157,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2025,130,덕성여자대학교,대학,사립,서울,B그룹,5.0,0.0,7.0,1.0,12.0,1.0,5838,1.899999976158142,current_year,modern_2025,2.1411442274751624,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2025,132,동국대학교,대학,사립,서울,A그룹,9.0,0.0,14.0,1.0,23.0,1.0,18545,1.100000023841858,current_year,modern_2025,1.2671879212725805,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2025,135,동덕여자대학교,대학,사립,서울,B그룹,5.0,0.0,5.0,1.0,10.0,1.0,6722,1.399999976158142,current_year,modern_2025,1.5620351085986317,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2025,183,삼육대학교,대학,사립,서울,B그룹,4.0,3.0,0.0,0.0,4.0,3.0,5921,1.100000023841858,current_year,modern_2025,1.0808984968755275,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2025,185,상명대학교,대학,사립,서울,A그룹,7.0,2.0,7.0,0.0,14.0,2.0,12871,1.100000023841858,current_year,modern_2025,1.212027037526222,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2025,188,서강대학교,대학,사립,서울,A그룹,17.0,0.0,7.0,4.0,24.0,4.0,12655,1.899999976158142,current_year,modern_2025,2.054523903595417,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2025,189,서경대학교,대학,사립,서울,B그룹,3.0,2.0,5.0,0.0,8.0,2.0,7594,1.100000023841858,current_year,modern_2025,1.2641559125625492,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2025,196,서울기독대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1447,1.399999976158142,current_year,modern_2025,1.38217000691085,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
