공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),"전임
교원",논문실적 총계,논문실적(국내),"논문실적(국내, 연구재단등재지(후보포함))",논문실적(기타국내발간일반학술지),논문실적(국제),"논문실적(국제, SCI급/SCOPUS학술지)","논문실적(국제, 기타국제발간일반학술지)",전임교원1인당논문실적(국내),전임교원1인당논문실적(국제),"전임교원1인당논문실적(국내, 연구재단등재지(후보포함))","전임교원1인당논문실적(국제, SCI급/SCOPUS학술지)"
2025,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2024,50,197,31,15,21,21,20,1,0,0,0,1.4,0,1.3333,0
2025,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2024,173,912,101,1011,781.9032,68.9205,54.4797,14.4408,712.9827,705.173,7.8097,0.0682,0.7052,0.0539,0.6975
2025,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,192,564,170,24,32,32,17,15,0,0,0,1.3333,0,0.7083,0
2025,0000079,0000079,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,277,1742,504,54,26.5584,21.6528,21.6528,0,4.9056,4.7945,0.1111,0.401,0.0908,0.401,0.0888
2025,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3000,15960,3410,657,793.0025,374.0403,363.807,10.2333,418.9622,415.7599,3.2023,0.5693,0.6377,0.5537,0.6328
2025,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2024,328,1841,477,31,32.4762,25.7,24.2,1.5,6.7762,6.5762,0.2,0.829,0.2186,0.7806,0.2121
2025,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,4873,25573,5776,1395,1622.3822,624.342,598.5135,25.8285,998.0402,978.8631,19.1771,0.4476,0.7154,0.429,0.7017
2025,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,4142,21772,4206,1601,1860.0103,500.974,475.6851,25.2889,1359.0363,1349.1166,9.9197,0.3129,0.8489,0.2971,0.8427
2025,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1823,8414,1970,307,349.2328,171.2497,167.9164,3.3333,177.9831,168.1007,9.8824,0.5578,0.5797,0.547,0.5476
2025,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2966,14502,3301,651,762.1322,475.5907,461.2685,14.3222,286.5415,267.8261,18.7154,0.7306,0.4402,0.7086,0.4114
2025,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1215,5566,1203,197,184.5294,135.4635,134.1778,1.2857,49.0659,47.5659,1.5,0.6876,0.2491,0.6811,0.2415
2025,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2836,13841,2987,686,915.2286,440.24,432.1067,8.1333,474.9886,470.7765,4.2121,0.6417,0.6924,0.6299,0.6863
2025,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1577,6392,1634,214,154.6807,122.1162,112.5948,9.5214,32.5645,31.1645,1.4,0.5706,0.1522,0.5261,0.1456
2025,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2024,1263,7530,1970,249,215.4714,189.4301,182.1301,7.3,26.0413,25.5413,0.5,0.7608,0.1046,0.7314,0.1026
2025,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1157,5268,1284,190,207.9105,134.7513,133.9227,0.8286,73.1592,71.7092,1.45,0.7092,0.385,0.7049,0.3774
2025,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1302,6267,1393,246,278.3718,184.8768,180.5435,4.3333,93.495,88.8283,4.6667,0.7515,0.3801,0.7339,0.3611
2025,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1602,8429,1736,410,365.5661,216.5102,214.0102,2.5,149.0559,140.0808,8.9751,0.5281,0.3636,0.522,0.3417
2025,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1309,6864,1457,250,154.9581,133.2319,132.2319,1,21.7262,20.6444,1.0818,0.5329,0.0869,0.5289,0.0826
2025,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2024,2227,10444,2230,430,493.2187,158.9043,155.671,3.2333,334.3144,330.2382,4.0762,0.3695,0.7775,0.362,0.768
2025,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,136,1279,65,37,15.7929,15.65,15.65,0,0.1429,0.1429,0,0.423,0.0039,0.423,0.0039
2025,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2024,3476,17279,3200,2369,2697.6149,726.4237,654.039,72.3847,1971.1912,1935.7675,35.4237,0.3066,0.8321,0.2761,0.8171
2025,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2024,1747,8949,1812,458,451.3508,245.6747,242.8164,2.8583,205.6761,199.8409,5.8352,0.5364,0.4491,0.5302,0.4363
2025,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1612,7692,1367,224,178.4155,135.3347,131.3347,4,43.0808,42.0808,1,0.6042,0.1923,0.5863,0.1879
2025,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,180,778,136,27,28.15,25.95,20.95,5,2.2,2.2,0,0.9611,0.0815,0.7759,0.0815
2025,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,502,2234,444,80,41.0024,30.4607,29.4607,1,10.5417,8.5417,2,0.3808,0.1318,0.3683,0.1068
2025,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3555,19613,4256,1543,2118.1289,410.8679,384.2797,26.5882,1707.261,1679.3039,27.9571,0.2663,1.1065,0.249,1.0883
2025,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2060,9404,1939,324,253.4555,178.6516,174.0891,4.5625,74.8039,74.8039,0,0.5514,0.2309,0.5373,0.2309
2025,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2564,13171,2616,590,691.169,152.2818,150.2222,2.0596,538.8872,529.1571,9.7301,0.2581,0.9134,0.2546,0.8969
2025,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2160,10134,2336,419,393.0541,267.3229,245.18,22.1429,125.7312,123.3312,2.4,0.638,0.3001,0.5852,0.2943
2025,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2675,14738,3021,528,637.5831,402.8503,393.6837,9.1666,234.7328,232.3328,2.4,0.763,0.4446,0.7456,0.44
2025,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3555,21005,4461,1820,2108.089,490.8606,469.4439,21.4167,1617.2284,1591.5591,25.6693,0.2697,0.8886,0.2579,0.8745
2025,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3260,16452,3314,961,1042.0565,580.992,557.7476,23.2444,461.0645,450.0389,11.0256,0.6046,0.4798,0.5804,0.4683
2025,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,150,572,163,78,91.25,85.25,76.25,9,6,6,0,1.0929,0.0769,0.9776,0.0769
2025,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3210,18637,4079,1049,1320.1936,516.0462,512.3129,3.7333,804.1474,789.165,14.9824,0.4919,0.7666,0.4884,0.7523
2025,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,307,1398,314,104,136.95,135.7,104.7,31,1.25,1.25,0,1.3048,0.012,1.0067,0.012
2025,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,250,1113,256,47,1.4167,0.9167,0.9167,0,0.5,0.5,0,0.0195,0.0106,0.0195,0.0106
2025,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,228,972,203,41,51.3943,46.5938,39.0383,7.5555,4.8005,3.8005,1,1.1364,0.1171,0.9522,0.0927
2025,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3475,17101,3795,612,648.9105,458.0734,422.6044,35.469,190.8371,133.7847,57.0524,0.7485,0.3118,0.6905,0.2186
2025,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2024,535,2339,566,118,125.9636,117.0291,115.9041,1.125,8.9345,8.9345,0,0.9918,0.0757,0.9822,0.0757
2025,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1498,7011,1579,282,149.1797,128.1099,126.1099,2,21.0698,19.4698,1.6,0.4543,0.0747,0.4472,0.069
2025,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2906,16432,3359,1141,1275.1624,388.7842,388.3842,0.4,886.3782,882.7464,3.6318,0.3407,0.7768,0.3404,0.7737
2025,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2371,12368,2708,532,516.0643,340.9885,323.4885,17.5,175.0758,171.9675,3.1083,0.641,0.3291,0.6081,0.3232
2024,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2023,173,470,164,1009,885.0597,77.0844,54.8733,22.2111,807.9753,796.5628,11.4125,0.0764,0.8008,0.0544,0.7895
2024,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2023,50,219,45,16,18,18,18,0,0,0,0,1.125,0,1.125,0
2024,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,192,582,171,25,25,25,9,16,0,0,0,1,0,0.36,0
2024,0000079,0000079,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,277,1707,235,55,32.9389,26.7088,23.7088,3,6.2301,4.2301,2,0.4856,0.1133,0.4311,0.0769
2024,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3000,15491,3472,645,689.5482,314.6646,306.6646,8,374.8836,370.0169,4.8667,0.4879,0.5812,0.4754,0.5737
2024,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2023,328,1914,450,28,29.0832,23.8166,23.4833,0.3333,5.2666,5.2666,0,0.8506,0.1881,0.8387,0.1881
2024,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,4840,25048,6161,1378,1523.6468,600.7114,567.373,33.3384,922.9354,910.3465,12.5889,0.4359,0.6698,0.4117,0.6606
2024,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3992,20582,4219,1556,1752.1392,493.2134,482.5867,10.6267,1258.9258,1250.4653,8.4605,0.317,0.8091,0.3101,0.8036
2024,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1816,8392,1901,320,349.134,176.769,165.119,11.65,172.365,164.1793,8.1857,0.5524,0.5386,0.516,0.5131
2024,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2966,14486,3367,639,683.5221,464.7062,460.7387,3.9675,218.8159,209.1302,9.6857,0.7272,0.3424,0.721,0.3273
2024,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1175,5357,1287,200,177.5805,140.2538,137.2538,3,37.3267,37.3267,0,0.7013,0.1866,0.6863,0.1866
2024,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2823,13559,3143,684,914.1622,447.415,432.7721,14.6429,466.7472,462.471,4.2762,0.6541,0.6824,0.6327,0.6761
2024,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1577,6996,1543,225,156.4925,122.2167,107.8834,14.3333,34.2758,30.7508,3.525,0.5432,0.1523,0.4795,0.1367
2024,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2023,1263,7410,1885,240,180.091,163.4065,157.3398,6.0667,16.6845,16.6845,0,0.6809,0.0695,0.6556,0.0695
2024,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1157,5214,1300,209,197.366,139.1085,131.5228,7.5857,58.2575,57.7464,0.5111,0.6656,0.2787,0.6293,0.2763
2024,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1302,6152,1387,256,262.8757,178.5662,177.3844,1.1818,84.3095,80.6666,3.6429,0.6975,0.3293,0.6929,0.3151
2024,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1602,8193,1718,406,389.802,214.688,211.788,2.9,175.114,166.1399,8.9741,0.5288,0.4313,0.5216,0.4092
2024,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1309,6708,1517,253,148.9607,135.463,133.463,2,13.4977,13.4977,0,0.5354,0.0534,0.5275,0.0534
2024,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2023,2177,10126,2285,432,412.2742,147.2674,145.3674,1.9,265.0068,261.5068,3.5,0.3409,0.6134,0.3365,0.6053
2024,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,136,642,77,30,9.1078,8.6967,8.6967,0,0.4111,0.2111,0.2,0.2899,0.0137,0.2899,0.007
2024,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2023,3451,16359,3188,2344,2903.3809,773.9626,668.3429,105.6197,2129.4183,2085.2128,44.2055,0.3302,0.9085,0.2851,0.8896
2024,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2023,1747,8796,1826,461,452.705,256.3642,247.1142,9.25,196.3408,189.2026,7.1382,0.5561,0.4259,0.536,0.4104
2024,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1636,7207,1410,231,167.7734,128.6323,125.3466,3.2857,39.1411,38.1411,1,0.5568,0.1694,0.5426,0.1651
2024,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,180,594,148,29,23.75,23.75,16.75,7,0,0,0,0.819,0,0.5776,0
2024,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,502,2041,410,83,29.0356,24.1166,23.9499,0.1667,4.919,2.3,2.619,0.2906,0.0593,0.2886,0.0277
2024,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3447,19132,4124,1529,2119.5239,450.4706,420.5613,29.9093,1669.0533,1591.1716,77.8817,0.2946,1.0916,0.2751,1.0407
2024,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2060,9254,1880,321,250.6149,182.912,180.8287,2.0833,67.7029,67.3696,0.3333,0.5698,0.2109,0.5633,0.2099
2024,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2495,12641,2656,575,651.4297,143.3377,140.0877,3.25,508.092,507.4205,0.6715,0.2493,0.8836,0.2436,0.8825
2024,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2170,10219,2220,415,371.6874,264.2442,248.5863,15.6579,107.4432,103.9932,3.45,0.6367,0.2589,0.599,0.2506
2024,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2675,14517,3037,492,615.1211,389.8342,383.3342,6.5,225.2869,224.3036,0.9833,0.7923,0.4579,0.7791,0.4559
2024,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3495,20066,4204,1786,2103.4913,533.2457,509.6267,23.619,1570.2456,1534.8328,35.4128,0.2986,0.8792,0.2853,0.8594
2024,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3197,15933,3201,969,1000.5979,514.0033,498.4732,15.5301,486.5946,473.7528,12.8418,0.5304,0.5022,0.5144,0.4889
2024,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,150,599,147,79,89.75,84.75,79.75,5,5,5,0,1.0728,0.0633,1.0095,0.0633
2024,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3210,18270,4073,1016,1141.6124,430.8577,429.8577,1,710.7547,691.7728,18.9819,0.4241,0.6996,0.4231,0.6809
2024,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,307,1389,348,112,170.5455,169.1455,127.1455,42,1.4,1.4,0,1.5102,0.0125,1.1352,0.0125
2024,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,250,1098,271,49,4,4,3.75,0.25,0,0,0,0.0816,0,0.0765,0
2024,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,223,974,238,44,49.4117,46.7229,38.3666,8.3563,2.6888,2.6888,0,1.0619,0.0611,0.872,0.0611
2024,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3475,16805,3729,620,665.9447,457.4726,425.7059,31.7667,208.4721,138.0888,70.3833,0.7379,0.3362,0.6866,0.2227
2024,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2023,535,2372,596,121,110.4125,99.8777,95.8777,4,10.5348,10.5348,0,0.8254,0.0871,0.7924,0.0871
2024,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1498,7024,1463,270,179.6402,157.7314,155.4314,2.3,21.9088,21.9088,0,0.5842,0.0811,0.5757,0.0811
2024,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2906,15870,3391,1142,1220.4228,404.7113,402.2113,2.5,815.7115,806.6318,9.0797,0.3544,0.7143,0.3522,0.7063
2024,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2421,12183,2643,509,493.0325,350.1705,341.7705,8.4,142.862,140.3342,2.5278,0.688,0.2807,0.6715,0.2757
2023,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2022,173,903,178,981,881.3484,82.1233,64.2587,17.8646,799.2251,791.7191,7.506,0.0837,0.8147,0.0655,0.8071
2023,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2022,50,200,39,17,11,11,8,3,0,0,0,0.6471,0,0.4706,0
2023,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,192,604,159,26,30,30,6,24,0,0,0,1.1538,0,0.2308,0
2023,0000079,0000079,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,277,1644,251,53,34.5118,27.8833,27.8833,0,6.6285,6.5452,0.0833,0.5261,0.1251,0.5261,0.1235
2023,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3000,15688,3412,623,710.9422,298.4337,287.5908,10.8429,412.5085,409.6728,2.8357,0.479,0.6621,0.4616,0.6576
2023,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2022,328,2103,437,30,23.9856,17.8,17.8,0,6.1856,6.1856,0,0.5933,0.2062,0.5933,0.2062
2023,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,4830,25960,6247,1396,1667.1942,641.762,613.1704,28.5916,1025.4322,1005.5666,19.8656,0.4597,0.7346,0.4392,0.7203
2023,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3884,20373,4391,1525,1829.5357,529.1851,495.0606,34.1245,1300.3506,1277.916,22.4346,0.347,0.8527,0.3246,0.838
2023,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1684,8447,1913,323,347.1634,190.5592,181.7537,8.8055,156.6042,153.3947,3.2095,0.59,0.4848,0.5627,0.4749
2023,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2966,14799,3518,663,711.8314,480.931,465.7978,15.1332,230.9004,215.5947,15.3057,0.7254,0.3483,0.7026,0.3252
2023,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1120,5385,1411,209,194.0864,155.0973,151.5973,3.5,38.9891,34.6725,4.3166,0.7421,0.1866,0.7253,0.1659
2023,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2778,13416,3488,681,920.0828,441.7998,416.1623,25.6375,478.283,468.6421,9.6409,0.6488,0.7023,0.6111,0.6882
2023,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1577,6981,1564,223,172.3019,145.7761,134.9761,10.8,26.5258,25.967,0.5588,0.6537,0.1189,0.6053,0.1164
2023,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2022,1263,7674,1992,240,185.5733,165.1097,154.9347,10.175,20.4636,20.4636,0,0.688,0.0853,0.6456,0.0853
2023,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1137,5445,1286,215,210.4087,150.162,142.062,8.1,60.2467,59.4467,0.8,0.6984,0.2802,0.6608,0.2765
2023,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1379,6322,1462,266,272.0107,176.0904,173.0904,3,95.9203,93.9203,2,0.662,0.3606,0.6507,0.3531
2023,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1602,8100,1886,413,371.8166,213.3646,208.8646,4.5,158.452,150.2163,8.2357,0.5166,0.3837,0.5057,0.3637
2023,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1309,6660,1362,255,142.9737,126.6079,124.1079,2.5,16.3658,13.6547,2.7111,0.4965,0.0642,0.4867,0.0535
2023,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2022,2148,10115,2163,419,391.8904,149.1365,147.5175,1.619,242.7539,240.8539,1.9,0.3559,0.5794,0.3521,0.5748
2023,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,136,413,95,27,9.25,9.25,9.25,0,0,0,0,0.3426,0,0.3426,0
2023,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2022,3233,16662,3113,2308,3064.8109,812.8615,741.9702,70.8913,2251.9494,2189.9531,61.9963,0.3522,0.9757,0.3215,0.9489
2023,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2022,1727,8697,1951,450,456.2061,268.4047,260.6714,7.7333,187.8014,183.0296,4.7718,0.5965,0.4173,0.5793,0.4067
2023,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1670,7018,1516,232,175.404,132.5002,127.6252,4.875,42.9038,42.7038,0.2,0.5711,0.1849,0.5501,0.1841
2023,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,180,623,143,33,23.35,22.45,17.45,5,0.9,0.9,0,0.6803,0.0273,0.5288,0.0273
